0.84402,1.9907,3.1397
0.84291,2.03,2.5571
0.65552,2.0119,2.6629
1.1377,2.0365,2.6432
1.1575,2.0306,2.8646
0.61983,1.9882,2.9792
1.2095,1.9793,3.1705
1.125,2.034,2.8478
1.0383,2.0406,2.6412
0.64418,2.0008,2.9103
0.99505,2.0297,2.4869
1.052,2.0236,2.9827
0.73017,2.0162,2.8893
0.90595,1.9713,2.1875
0.62402,1.994,2.9394
1.4683,1.9834,2.5727
0.92112,2.0055,2.3357
0.7514,2.0149,2.4933
0.67924,1.9841,3.0722
0.94369,2.0391,2.8092
1.2013,2.0324,2.6988
1.4963,1.9815,2.7005
1.2452,2.0264,2.7835
1.0062,2.0368,2.8606
1.1218,2.0296,2.9044
1.1387,1.9991,2.3181
0.79393,2.0315,2.7145
0.5059,1.978,2.8212
0.81076,2.0301,2.6001
1.4401,1.9774,2.4502
0.62719,1.9966,2.504
0.73373,2.0176,2.8787
0.63125,1.9905,2.9786
0.76103,2.0154,2.937
0.8202,2.0329,2.7802
0.91848,2.0313,2.5189
1.0661,2.0335,2.535
0.95592,1.9566,3.2956
1.6072,1.9506,2.7127
0.81203,2.0249,2.8976
0.83882,2.0084,3.0443
0.74946,2.0043,2.4129
0.9963,2.0252,2.4491
0.80041,2.0309,2.7843
1.3793,2.0026,2.8465
0.67557,2.0156,2.6758
1.2726,2.0016,2.4105
1.598,1.9522,2.7796
0.71098,1.9972,3.0237
0.83184,2.0092,3.0356
0.87206,1.9958,2.2997
0.87991,1.9581,3.2792
1.3025,2.0136,2.5513
0.92889,2.0367,2.843
1.0624,2.0203,2.42
0.54337,1.9821,2.8893
0.73317,2.0193,2.8554
0.82562,1.9898,3.1366
1.0388,1.984,3.1951
0.92415,2.0389,2.7978
1.1157,2.0353,2.8349
1.3545,1.9974,2.474
1.1813,2.0343,2.7054
1.2727,2.024,2.6843
0.94734,1.9728,3.2374
0.55728,1.9876,2.5641
1.5254,1.9672,2.5486
0.85978,2.024,2.4804
0.98732,1.9976,2.2879
0.72234,1.988,3.0867
