0.84327,1.997,3.1417
0.84525,1.9951,2.5593
0.6575,1.9957,2.6632
1.1353,1.9957,2.6444
1.1552,1.9952,2.8624
0.6175,1.9968,2.9808
1.2117,2.0011,3.1753
1.123,1.9946,2.8456
1.0376,1.9945,2.6425
0.64424,1.9956,2.9103
0.99518,1.9967,2.4901
1.0515,1.9947,2.9797
0.73228,1.9941,2.8879
0.90454,2.0067,2.1802
0.6228,1.9963,2.9401
1.4719,2.0063,2.5716
0.92134,2.0007,2.3368
0.75322,1.9971,2.4948
0.6766,1.9972,3.0751
0.94483,1.9929,2.8073
1.1982,1.9964,2.699
1.5006,2.0059,2.7004
1.2421,1.997,2.7825
1.0062,1.9933,2.858
1.1201,1.9949,2.9017
1.1387,2.0033,2.3181
0.79712,1.9936,2.7144
0.50033,1.9986,2.8224
0.81356,1.9946,2.6017
1.4448,2.0078,2.4475
0.62654,1.9988,2.5037
0.73601,1.994,2.8773
0.6294,1.9966,2.9799
0.76282,1.9942,2.9354
0.82311,1.9931,2.7791
0.91978,1.9957,2.5217
1.0651,1.9963,2.5379
0.95489,2.0019,3.3085
1.6219,2.0115,2.7128
0.81433,1.9934,2.8954
0.83947,1.995,3.043
0.74999,1.9992,2.4135
0.99639,1.9976,2.4523
0.80343,1.9932,2.7832
1.3788,2.0009,2.8463
0.67801,1.9953,2.6761
1.2723,2.0032,2.4108
1.612,2.0107,2.7813
0.71051,1.9959,3.0242
0.8326,1.9949,3.0342
0.8718,2.002,2.2989
0.87729,2.0012,3.2913
1.3004,2.0007,2.5524
0.93023,1.9929,2.8406
1.0618,1.999,2.4229
0.53916,1.9978,2.8909
0.73567,1.9939,2.854
0.8247,1.997,3.1389
1.0391,1.999,3.199
0.92565,1.9929,2.7962
1.1138,1.9945,2.8328
1.3549,2.004,2.4737
1.1783,1.9959,2.7055
1.2696,1.9982,2.6846
0.94658,1.9997,3.2447
0.55449,1.9993,2.5631
1.5337,2.0094,2.546
0.86146,1.9966,2.483
0.98728,2.0026,2.2875
0.72061,1.9969,3.089
0.42007,2.0014,2.7153
0.99615,2.0003,3.2559
0.74721,1.9977,3.1399
1.4561,2.0057,2.5668
0.48369,2.0016,2.5392
1.4176,2.0074,2.423
1.2086,1.998,2.5788
0.58245,1.9975,2.6423
1.1023,2.0112,2.1146
1.3987,2.0033,2.5848
0.63488,1.9954,2.8158
0.91324,1.9952,3.0654
1.1659,1.9966,2.6181
0.6232,1.9961,2.9268
1.3604,2.001,2.9479
0.93514,2,3.2552
0.70201,1.9943,2.8033
0.99428,2.0125,2.0679
0.86093,1.9949,2.57
0.98016,1.9948,2.5829
0.9821,1.9946,3.015
1.3078,2.0017,3.0997
0.63853,1.9955,2.8647
1.1975,1.9961,2.881
0.75045,1.9965,3.0885
0.8161,1.9976,3.1622
0.88034,2.0008,2.3334
0.61375,1.9966,2.9503
0.83179,1.9962,2.5087
0.72379,1.9941,2.7618
0.7884,1.9939,2.9373
1.1698,1.9954,2.7731
0.57738,1.9986,2.5723
0.70813,1.998,2.4769
0.61875,1.9958,2.8365
0.85011,1.9957,3.0855
0.96679,1.9994,3.2304
0.73466,1.9959,3.0478
1.2887,1.9986,2.9198
1.0996,1.9989,2.4446
1.0772,2.0007,2.3708
1.2206,2.0062,2.2805
0.53289,1.998,2.709
0.97507,1.9985,3.1975
0.86466,1.9942,2.6142
1.2923,2.0018,2.4889
1.2444,1.9989,2.5738
1.0564,1.9943,2.6811
0.40577,2.0031,2.5982
1.2684,2.0013,3.1293
1.4416,2.0032,2.8386
0.7037,1.9959,2.5898
0.52733,1.9981,2.8863
1.0735,1.9946,2.6619
1.4397,2.0031,2.8356
1.4936,2.0055,2.8972
0.5915,1.9963,2.7726
0.92955,1.993,2.8686
1.1529,1.9963,2.9884
0.86906,1.9934,2.6886
0.89056,1.9969,3.1434
0.67935,1.997,2.5483
1.076,1.994,2.7736
1.4075,2.0019,2.8169
1.3909,2.0026,2.9999
0.63533,1.9992,2.4769
1.2516,2.0044,2.3542
0.86043,1.998,2.4288
1.3006,2.0063,2.3367
1.2935,2.002,2.4812
0.83522,2.0022,2.2969
1.1386,2.0046,2.2813
1.649,2.0133,2.6622
0.8514,1.9937,2.9533
1.105,1.9968,2.5418
1.4751,2.0061,2.5903
