-10.905,-37.047
-12.224,13.942
-27.334,7.6863
12.424,4.6641
13.216,-13.201
-39.236,-11.901
13.468,-35.238
11.697,-11.987
7.837,3.484
-34.913,-9.6316
2.3974,17.795
4.2129,-25.856
-23.644,-12.3
-6.7981,37.733
-37.374,-10.519
36.607,7.876
-6.8876,28.859
-17.927,18.069
-20.985,-34.203
-9.7308,-10.843
17.872,-0.69289
39.291,-0.59137
18.043,-8.4608
4.7937,-12.646
11.213,-15.21
11.652,30.92
-19.39,-0.74367
-41.531,0.1703
-13.875,12.251
34.228,14.078
-26.765,18.952
-23.172,-11.554
-38.502,-12.559
-21.142,-14.918
-18.736,-4.6873
-6.704,16.115
7.8309,13.217
-1.7003,-46.732
44.889,-3.0591
-18.367,-13.337
-13.066,-32.339
-19.055,24.258
3.5235,19.607
-19.848,-4.9177
30.755,-11.16
-26.567,6.2175
24.014,21.432
43.539,-6.0979
-20.103,-32.03
-13.983,-31.839
-9.905,31.125
-6.0042,-45.483
25.862,8.9251
-10.974,-11.759
7.3623,21.828
-40.292,-4.7082
-23.385,-10.43
-12.221,-37.337
3.02,-40.296
-10.627,-10.09
10.903,-10.943
29.814,14.859
16.922,-1.8032
21.981,0.58208
-2.6854,-43.62
-32.181,15.582
38.822,8.6683
-10.317,18.638
2.0154,31.256
-18.906,-34.88
-41.34,8.1798
0.09771,-44.218
-15.495,-37.669
35.625,8.2078
-35.51,16.502
33.275,15.36
18.292,7.7272
-30.907,10.355
3.9153,42.271
32.688,7.6259
-32.651,-3.5349
-6.094,-32.936
14.876,6.3231
-37.183,-9.5827
29.761,-16.58
-3.4524,-44.431
-27.513,-3.0229
-1.0584,43.241
-11.259,13.293
-2.6696,12.466
-0.3828,-27.95
18.383,-32.22
-34.561,-6.7003
16.011,-14.369
-17.49,-35.263
-11.578,-39.125
-9.0812,29.465
-38.482,-10.601
-12.743,16.979
-24.854,-1.794
-19.698,-15.832
14.595,-7.0289
-30.988,15.04
-21.588,20.227
-34.051,-4.5916
-11.683,-34.567
-1.469,-42.761
-18.582,-32.643
21.001,-16.228
9.0266,20.012
8.0233,26.895
15.4,33.377
-35.286,7.5125
-0.65598,-40.604
-11.379,11.452
25.46,15.087
21.868,7.1983
8.6526,1.5599
-40.159,13.642
15.671,-32.744
34.063,-10.912
-23.557,12.154
-40.747,-3.9432
9.0618,2.659
33.438,-10.302
36.634,-12.604
-32.622,0.99957
-11.055,-13.124
9.6842,-25.993
-16.492,-0.41701
-8.2028,-36.766
-23.761,16.626
9.0032,-6.6121
32.146,-9.4345
31.452,-18.092
-25.41,20.159
23.315,24.562
-9.9686,21.988
25.761,24.438
25.375,16.18
-12.176,31.605
11.113,33.136
45.5,-1.7858
-15.889,-17.115
10.162,12.41
36.91,6.7484
-9.9432,-41.959
-7.9266,37.718
-9.7775,-37.148
40.747,1.4736
-10.565,24.06
-2.5454,-37.193
-41.548,-3.6668
9.0237,29.406
-10.927,-33.825
0.73328,41.589
-12.272,-36.064
39.28,-3.5431
9.0223,-15.166
20.293,22.626
13.97,17.053
35.416,4.0704
6.4641,-6.4843
-10.782,32.933
-10.89,-14.232
-5.0486,-44.15
-27.384,-1.7737
-1.3085,-49.246
6.2432,-25.512
7.6409,-5.977
-8.9351,-41.956
-44.272,7.8536
30.896,-10.074
-2.7339,-42.173
-0.20572,-46.332
-19.685,22.628
-10.167,33.543
2.9987,41.669
-20.837,-4.3802
-33.988,-10.936
-18.337,-33.578
-34.531,11.218
-40.208,2.4089
-6.7461,-44.753
-18.58,-8.4181
-1.0395,-38.381
-43.789,10.101
-10.289,-12.363
40.038,-5.7998
-11.736,-14.865
-5.8996,28.014
23.758,-0.61117
-39.58,-9.7858
34.362,11.611
-40.837,12.548
21.176,2.5364
-27.11,20.586
35.242,5.8946
27.099,23.713
-35.459,10.664
22.835,14.828
-20.794,25.185
34.176,12.678
34.553,-15.134
18.815,-11.297
-15.115,-16.672
-9.6215,32.402
0.52407,-27.201
30.017,8.1187
-0.10982,43.906
-7.2425,-43.793
27.345,21.264
-17.298,-3.7972
16.19,-15.679
22.444,25.452
16.169,15.018
-31.027,8.9205
-37.545,-4.9549
38.209,-1.1787
-5.2172,29.971
18.182,22.343
16.111,-33.635
-14.497,16.238
17.607,-28.965
11.046,-34.642
-29.478,17.576
12.361,13.224
15.977,12.688
10.588,30.911
-5.7507,39.583
2.5938,28.198
-29.151,16.693
-4.8103,26.921
39.715,5.7352
42.642,-1.5067
-0.79978,44.516
-41.671,-4.8211
32.612,-16.681
-17.533,-16.076
-12.956,-18.234
-7.126,39.954
14.559,13.398
14.301,-34.544
-5.9762,11.948
-36.126,11.838
-39.532,-14.185
43.378,-4.6396
5.6387,20.229
17.9,-15.035
-5.7647,-43.326
-18.975,15.37
-16.215,-3.3138
-6.0828,-34.409
-31.984,-9.6223
-34.27,6.7972
31.719,-16.913
-12.609,-34.095
5.2228,-37.033
-2.1081,44.792
-29.913,2.2607
16.414,13.54
-17.21,28.366
16.775,-32.521
-9.3567,20.237
-33.941,-7.9287
-15.729,16.926
1.7829,43.262
-17.589,14.622
-27.905,0.20522
32.454,12.187
-6.8607,19.106
7.1485,19.695
-20.137,28.349
-40.475,-8.8802
17.056,11.268
4.4086,41.328
19.689,4.3715
7.43,28.822
28.721,9.1462
-1.0352,45.635
8.7623,-34.865
-23.821,23.273
-17.94,24.327
-3.6709,-37.284
-22.25,24.5
0.56535,-28.43
41.763,-6.9916
10.473,-32.21
-9.8688,-38.191
0.043744,-49.247
19.13,22.263
39.752,-2.2803
14.96,32.318
0.85116,-47.033
-23.93,17.755
16.314,-30.433
38.64,0.27085
5.9157,-34.867
-30.014,14.284
20.241,5.3797
-38.673,14.13
18.56,-7.5989
-10.939,37.217
-37.142,11.842
-30.559,5.2159
32.099,-10.521
10.29,22.608
28.207,20.267
-12.047,-13.818
-11.66,18.994
-15.865,-30.557
8.4257,-13.663
-26.785,0.62197
-18.151,-3.38
17.349,18.5
39.201,-6.976
18.444,4.0996
3.1471,-45.908
-13.22,-14.179
26.363,21.852
-23.842,24.191
8.936,5.8989
-0.69855,-48.438
-14.558,18.189
-12.286,33.385
-37.903,-11.381
-35.034,-8.0707
10.426,-30.611
-1.7333,43.93
7.7018,-38.24
-12.762,-39.558
38.732,-5.288
27.362,9.8301
18.978,-15.389
12.667,31.462
-31.529,-4.9255
-22.162,-4.6234
-8.2396,-42.46
-3.3462,13.491
7.5149,34.744
31.29,-15.829
0.41421,-45.821
5.0513,19.235
19.222,0.68079
-32.298,0.058509
3.4077,32.963
13.367,32.387
-18.924,1.8471
9.8277,-33.913
20.274,-14.76
36.573,10.514
36.028,-11.55
15.405,19.424
3.7248,28.455
1.977,42.199
8.4187,28.594
-31.063,12.164
-34.72,13.166
-13.969,-17.454
-28.239,-3.6561
-16.571,-17.826
5.7826,38.891
35.088,10.934
-40.748,1.3279
-40.331,-2.7343
34.471,5.1963
9.2048,0.20848
-28.768,-2.2121
5.4231,-6.0583
-10.906,-38.042
45.014,-0.673
-15.32,-31.349
4.0273,30.834
37.585,8.4729
29.254,-6.4205
-41.12,2.4215
21.021,-14.018
-31.79,-12.283
36.536,3.5327
-6.4711,24.924
14.054,33.318
4.8917,-44.962
9.0265,-12.756
17.787,-13.674
-10.495,-35.821
-6.9683,26.798
7.0537,3.828
7.7219,-28.99
7.8373,-14.625
-9.2142,37.954
-27.867,18.004
15.049,34.408
43.808,-3.5326
-21.004,-31.234
7.7755,31.816
4.4016,18.034
-42.207,1.1152
24.669,25.913
4.3592,32.624
38.001,-2.0634
23.579,23.041
10.682,34.844
6.723,-40.184
12.762,33.874
-0.76364,-47.304
-3.7197,41.367
10.686,-14.17
20.122,18.21
-20.372,-7.7161
-9.6541,36.378
-7.6172,38.576
-38.376,-5.8515
44.418,-4.1053
26.475,7.9591
-2.1819,13.793
19.415,3.083
-24.563,10.97
-18.995,18.724
-32.909,-6.708
20.166,-18.461
17.629,14.052
-8.5191,15.992
4.2424,-45.548
36.706,-0.51072
6.0799,22.501
1.1277,-48.799
40.03,-8.6802
18.674,23.567
11.304,-9.4614
-17.275,-2.0677
-40.395,-1.1566
-5.5454,38.168
-42.394,-2.7221
-22.398,3.6724
-19.481,-3.2419
5.0165,37.972
17.513,-30.38
-1.6426,40.083
-14.663,-34.955
18.85,21.001
0.60822,12.427
-5.3921,12.851
8.8493,-33.52
-12.726,14.729
-34.313,16.99
16.646,-29.251
33.99,-7.1354
-6.2363,19.971
13.391,8.185
-0.74031,40.282
-42.345,8.0601
2.0654,-37.626
9.2054,16.641
6.4718,-14.113
32.387,-14.498
8.0496,35.639
-11.194,36.33
-2.845,43.871
-7.524,-34.737
36.079,-9.7472
11.217,12.115
-40.839,-9.8966
-19.759,-33.902
-3.6863,-46.176
12.094,-8.6577
2.7906,29.711
8.6962,-25.065
-43.649,6.0783
-34.927,8.3509
32.166,14.042
-29.234,5.5743
32.832,6.4965
-19.332,0.61907
-11.522,15.662
19.401,-30.818
-39.944,11.086
4.7431,-14.978
0.017553,45.467
17.844,-12.329
-15.927,15.479
-18.763,26.113
-2.4322,-26.93
17.176,-10.885
22.956,1.3049
-41.103,10.356
-25.69,1.1981
-21.617,-11.739
4.7859,25.158
39.778,3.8138
-23.122,19.101
16.587,-0.58276
1.6967,-49.688
2.1038,-43.655
-22.382,12.561
-14.159,33.971
33.372,-15.787
3.9431,-39.671
2.9731,-44.153
23.474,25.82
5.2478,-25.876
-16.913,16.451
-35.676,-10.433
41.046,0.41382
-10.656,29.983
21.396,-18.92
3.1268,-5.6286
-37.565,-12.5
-29.271,-0.49246
40.733,-4.3303
10.188,4.5238
-0.026037,-37.112
2.8711,-38.791
12.454,-33.146
-5.46,18.368
-6.2936,13.968
9.7063,-5.7314
20.138,21.648
41.61,-4.8923
16.78,22.951
12.131,11.631
4.8766,-13.552
-21.539,-5.7186
45.879,-3.931
-42.539,7.124
-8.6865,22.644
10.321,29.676
-30.169,11.75
12.244,36.048
37.113,4.564
-18.913,-16.527
-33.888,16.122
44.379,-5.347
-14.722,-33.716
-37.416,13.169
15.793,-5.3345
-32.947,-7.8928
-16.828,25.174
10.057,0.85324
17.565,-9.393
-1.9348,-28.032
5.4685,31.325
28.078,21.756
-14.285,-13.985
34.034,6.5489
-22.299,-2.3421
6.9887,-27.964
24.758,6.4627
-39.547,11.747
-19.39,-33.062
11.39,-29.94
-16.49,-31.53
-41.994,3.3269
9.0553,3.5791
-3.6513,-35.565
-30.119,15.447
31.23,-7.2305
-40.916,3.8312
29.097,21.737
-20.762,-3.0705
-11.089,17.639
25.723,5.8932
-35.996,15.043
5.262,-27.194
-18.438,-15.667
12.04,-30.743
15.627,10.953
-11.379,34.65
-35.021,9.4156
15.774,-16.575
11.859,10.333
11.899,15.222
-3.7337,18.129
-30.812,0.11823
42.5,-5.7665
-19.95,-6.3857
12.101,-31.728
13.476,-7.1506
39.387,-1.4472
29.613,-11.321
34.614,-12.873
-2.4633,-30.246
8.0109,-28.041
-6.9514,-36.02
21.183,4.6427
36.281,9.3401
24.574,-0.20886
-40.974,11.526
13.345,9.3417
9.9167,-24.256
-40.382,-0.025839
27.332,24.609
10.631,14.959
0.17924,13.589
-0.92828,39.048
-12.294,-12.249
8.6788,12.092
9.5814,-11.853
-17.452,-31.07
-19.756,27.321
-15.903,30.891
11.481,-13.357
-8.8987,-35.65
1.9166,-47.749
31.102,-12.033
19.929,19.657
31.564,12.776
-15.629,-4.2424
7.7509,38.211
14.826,22.99
-23.988,20.059
6.971,-14.875
-25.714,11.016
-21.991,-30.937
