-3.3535,1.1541
-2.2671,-3.9119
-4.7768,-1.58
2.1097,-4.8878
-2.1828,-0.99825
0.99041,-3.2682
0.24842,1.1532
0.79729,-2.7665
-2.005,3.4749
-1.3649,-2.1774
2.9815,-0.84511
-0.80085,-4.1748
-3.6472,0.65537
-2.6294,1.5739
0.030537,-4.2454
-4.6207,-1.1477
-2.0975,-2.1485
-2.3913,0.071555
0.93743,-0.59391
-3.0573,-4.9214
0.16917,2.229
-3.4717,-1.3793
-3.9018,2.9233
0.82069,0.49187
-0.45461,-2.4258
6.0718,0.20247
-1.1394,-2.9393
-3.065,0.41062
0.18434,-2.9572
-2.8114,-5.032
-0.93276,-3.7916
1.5825,-2.8983
0.91736,3.7479
-3.5752,2.4995
-1.7958,-4.4298
5.1922,1.0511
2.0193,-2.6767
-0.98054,-5.564
-0.87075,1.6643
1.403,-4.7015
0.5727,-3.9056
-2.7213,-0.86872
4.9474,-0.44992
0.30931,1.988
-3.6688,-1.0215
2.3776,1.7322
1.0866,-2.9718
1.4621,-2.5839
-4.7079,-0.66559
-4.1598,0.19165
0.075813,-2.245
-0.92328,4.0386
0.23284,-3.9974
-2.0017,-5.0231
-5.479,-0.61864
-3.6941,-0.24257
6.1211,0.47638
-2.0614,-3.1336
-1.4515,-2.5029
3.187,3.0386
-3.1317,3.6339
-2.6743,-3.2031
3.2647,2.4382
-2.1233,-3.8253
-5.2892,-0.94177
-1.1772,2.8374
2.5754,-0.70506
0.73922,4.2515
-2.2253,1.146
-1.3433,-2.4377
-4.7603,1.4664
-1.6773,-5.5279
0.73633,-2.1802
1.5084,2.6465
3.6265,-1.2508
6.2497,-0.15578
-3.772,0.5259
0.54784,2.5794
3.2269,-0.27573
-4.511,-1.7762
0.81175,-2.2212
0.31475,1.735
2.2938,-1.1089
5.5077,3.1704
-1.281,-4.3833
1.1117,3.087
4.6304,-1.0574
-0.37649,4.1915
-1.2078,4.1183
-2.5381,-1.5448
-0.34718,1.6984
6.3189,0.33212
1.1344,-1.4304
-2.1759,-5.2736
-1.3737,-5.561
1.3529,-4.2623
0.082046,-3.3647
0.10319,-5.4691
2.8291,-4.2547
-0.27756,1.1647
0.37433,1.4673
2.0309,1.6008
-1.3029,-4.4603
1.8785,-4.9467
1.4644,2.1763
-2.1685,-4.6472
1.0221,-1.951
-2.3269,-2.1698
-4.406,0.69139
-2.4144,3.5583
0.82442,0.74612
5.3561,2.4997
0.74505,4.1219
-1.8495,-1.9824
0.16398,2.5298
-0.29233,3.2907
6.3773,0.33539
1.6157,3.7117
4.6909,3.5573
-0.22752,-2.4571
-3.2624,-4.6122
-5.8212,0.027671
-3.6831,-3.9236
-5.6006,0.79418
3.8554,-1.9715
-3.8144,-1.9904
-4.593,-1.3579
4.4281,2.9962
3.2576,-0.59873
-4.1628,2.9665
0.18055,1.0085
-3.6857,3.6419
-2.486,1.5488
-3.1732,3.7315
0.026868,-4.2046
-3.8359,-0.20366
-5.7526,0.28924
-0.82249,1.4734
-2.5747,0.77422
1.5673,1.8284
2.594,2.9384
6.1387,-0.21625
2.3021,-4.7349
