0.18839,4.519,-1.0747
-2.7883,-0.25832,2.865
-2.233,2.6954,-0.98407
-0.68275,-2.8234,0.93354
-2.4203,3.6809,1.1125
0.5149,-2.7818,3.0745
4.9272,2.4449,2.1406
0.73085,-2.9374,2.7267
2.8579,4.6963,2.6095
-2.9233,0.10751,-0.11824
3.0166,-1.8072,-1.0165
-1.751,-1.3027,-0.91631
-0.62608,4.2951,-0.98247
1.5651,4.9326,3.0972
-1.6077,-1.826,3.1003
-2.9254,2.755,1.9098
-3.1937,1.0825,2.3083
-0.61013,4.9061,2.4267
4.1597,-1.5514,2.3352
-3.2378,0.97684,0.60219
3.6744,3.3285,-1.0709
-2.3864,2.9912,3.1816
0.97931,5.1179,-0.063882
5.1807,0.52608,1.0732
-2.0232,-1.7198,0.16628
2.8915,-2.6321,2.1227
-2.4331,-0.049738,-0.97389
-0.3167,4.7284,3.1693
-0.63936,-2.6922,2.4923
-3.0808,0.75555,0.023041
-1.9942,-0.81232,-1.0723
-0.56738,-2.1183,-1.0138
4.4348,3.0041,-0.22862
1.1469,4.7888,-0.77508
-2.6416,-0.76781,2.6695
4.1161,-1.7207,1.9239
0.43931,-2.429,-1.0082
-2.5352,-1.35,1.2434
3.1492,4.2112,-0.57328
-0.37774,-2.8259,2.3725
-0.34574,-2.5644,3.111
-2.0161,3.477,-0.56382
3.2236,-2.4146,0.45662
4.7546,2.0128,3.0634
-2.165,3.3433,3.1738
4.5327,0.89455,-0.98072
1.3128,-2.8117,3.0288
-0.24933,-2.3564,-0.85721
-2.3915,3.5125,2.3881
-1.2392,4.3652,2.9668
-0.97203,-2.5721,0.32521
3.877,4.1301,2.0219
-1.0007,-2.2557,3.1168
-2.7702,-0.28734,-0.19599
-2.0531,3.7099,-0.15681
-1.4061,4.1217,3.1894
2.9132,-2.5228,2.4949
-2.6605,-0.28323,3.1294
-2.6652,0.43701,-0.8047
5.205,0.71763,1.1253
2.0903,5.0597,0.26078
-2.8684,0.4991,3.1262
5.0569,0.60516,0.2548
-2.6096,-0.54535,3.0067
-2.0919,3.4281,-0.50358
2.9426,4.1109,-0.9261
3.3438,-1.6518,-0.89138
4.7248,3.0609,0.95276
2.2448,5.0275,2.3704
-3.0172,-0.34906,1.8843
-0.25742,5.1378,1.9229
-2.7959,-0.72667,0.46393
1.1274,-3.1556,1.7074
4.4783,2.1025,-0.84822
2.8628,-1.9665,-0.94328
1.7742,-2.9448,2.4597
-0.3774,4.7194,3.1436
3.7064,3.2565,-1.1
3.6245,-1.2403,-1.0369
-2.3445,2.3103,-1.0606
1.4141,-3.0793,2.1167
4.2891,2.8574,-0.65697
2.4316,-2.3182,-0.75636
4.4186,-0.69312,3.0927
-2.2895,-0.64262,-0.80607
4.2408,2.7683,-0.80775
2.7056,-2.5347,-0.072708
3.8673,4.0365,0.30609
3.7457,4.2876,1.8194
-2.6527,2.8288,2.7979
3.793,3.5969,-0.63099
2.4912,-2.656,2.6903
2.4864,-2.8909,1.4551
-3.0556,-0.3327,1.1656
-2.64,-1.0344,0.50244
0.19729,-2.8723,2.7228
-0.87981,-2.4214,2.9144
-1.7934,-2.1655,1.3598
0.85084,-3.1728,1.3847
4.1722,3.8995,1.3331
4.6238,2.519,-0.3128
4.4757,0.89526,-1.066
-2.345,-0.65878,-0.70596
-0.30009,-2.9333,1.9819
4.3384,2.0443,-1.0818
-2.8091,0.5647,-0.58029
1.9747,-2.931,2.3391
-3.0931,1.4205,2.6277
-0.8068,4.76,2.6123
2.545,4.7303,-0.22002
5.0443,0.65208,2.4981
4.3788,-0.94169,2.8876
4.49,3.2868,0.38226
-3.2905,0.8382,1.5741
4.6944,2.1122,3.1375
4.2765,3.2465,2.9439
2.3767,-2.6241,2.8893
4.9366,2.1233,0.19118
4.8022,0.52178,3.1098
-1.6928,-1.8532,-0.23164
-3.2861,1.4325,1.1475
-2.067,4.0746,0.99065
-3.1544,2.0336,1.9501
-1.3544,4.6261,0.76247
2.1312,-2.5747,-0.49695
-2.8268,2.4297,2.7769
-2.0837,2.9415,-1.0015
4.9273,0.19902,2.6363
3.2813,-1.5826,-1.0363
0.52986,5.3349,1.3235
4.8656,2.6247,0.56843
1.356,5.3272,1.0333
1.9285,4.8908,3.024
1.4609,5.2726,2.0236
-1.5394,-1.8784,3.1109
-1.576,4.0199,3.127
-1.8881,4.2596,1.1495
3.1873,4.3912,-0.18955
0.026888,4.528,-1.0039
4.4594,1.5435,-1.0552
5.0374,1.4353,0.13405
1.689,-3.0294,2.1723
-0.031618,-3.0541,1.5037
3.8765,-1.9836,0.85037
4.4121,0.08916,-0.95496
3.8183,-1.9369,2.2733
4.4611,-0.66257,3.0384
4.7968,-0.48642,2.3417
3.1898,-2.1687,-0.26956
-2.4363,-1.3553,2.1595
0.2311,-3.1103,1.2467
4.6673,3.1962,1.1682
3.7673,-1.7582,2.828
-2.7877,-0.018023,3.0494
1.6243,4.7539,-0.73974
-0.91563,-2.1599,-0.68187
-2.4384,2.9179,3.1603
4.7679,-0.77656,1.8095
4.4072,-0.19215,-0.81844
-2.8568,0.91037,-0.54957
-3.2751,1.5404,1.1294
2.3363,5.0294,0.45136
-2.6105,3.4127,1.5631
3.3966,-2.0247,2.9425
4.6803,-0.9981,1.336
3.8552,-0.9669,-1.0197
2.3337,-2.2501,-0.92521
-1.3168,4.1944,3.181
1.1384,-2.9116,2.8072
1.218,4.9878,3.0603
4.4519,-1.2323,0.56097
-1.5303,-1.9045,3.0793
2.084,4.8145,3.0966
-0.84129,4.4927,3.181
2.7491,-2.5784,0.10527
4.416,0.10718,-0.95694
1.1692,5.1977,2.4792
-0.35506,5.0729,2.1241
4.4762,3.2973,2.3309
-1.4035,3.7294,-1.0319
2.4274,4.5439,-0.68753
1.7756,4.4822,-1.1127
0.80419,-2.8176,3.0443
-0.97657,4.3282,-0.6468
-0.28215,-2.6562,-0.2706
-2.6261,-0.98373,0.33367
0.91616,-2.8936,2.865
2.1655,4.6438,-0.68725
-2.8513,1.8781,-0.39987
1.2964,4.8313,-0.67996
4.6542,-0.11523,3.1052
1.4979,-2.408,-1.0361
2.0208,4.4336,-1.0857
2.5113,-2.8826,1.3888
4.4896,1.1204,-1.0536
-1.4698,4.5562,1.8722
-3.2361,1.2597,0.60325
-1.5504,4.0633,3.0912
-2.5948,2.9475,2.7942
3.2188,-2.2281,2.7866
0.21551,5.2694,1.7705
-0.68346,4.9344,0.49514
4.9663,2.1376,0.31368
-2.582,1.3605,-1.0159
5.1033,1.8561,2.0185
-1.1646,4.7874,1.462
-2.102,-1.7917,0.63643
-1.9451,-1.5571,2.9973
3.0691,4.5181,2.7614
3.4972,-1.9111,3.0024
-0.22088,5.0647,0.33883
2.6568,-2.7647,0.67087
4.762,0.31475,3.1179
-2.6295,3.3651,0.98244
-1.9533,2.9739,-1.1375
4.4183,2.9533,3.0103
0.46329,4.9613,3.067
2.6687,4.7181,2.8019
4.367,3.5749,0.68857
-2.338,2.251,-1.0986
-1.9424,4.0083,2.4638
0.20951,5.0523,-0.049192
4.6531,-1.045,1.2833
0.30218,5.058,-0.079699
4.2259,3.5105,0.045485
3.1608,-2.5204,1.9043
-1.0672,-2.4472,2.5926
1.1198,5.2862,0.58713
5.1859,1.6684,1.2172
4.1311,-0.607,-0.95073
-2.1123,4.0456,1.4835
3.4221,-2.005,-0.25444
1.3916,4.5321,-1.1405
3.5046,3.8434,-0.69419
-2.1133,-1.6423,2.4706
-0.095352,-2.7377,2.8987
0.33009,4.9034,3.1505
5.0986,2.0989,1.0908
4.3973,1.8171,-1.0777
1.467,4.7484,-0.79286
-1.5085,-2.3452,1.879
-0.56737,-2.2211,-0.86706
-0.20078,5.1897,1.562
0.018323,5.2143,1.8974
3.6402,3.8751,-0.4645
4.5171,0.7022,-0.98035
1.7177,5.1406,0.23622
5.1808,0.51338,1.1025
4.5097,-0.92609,0.10456
0.89485,-3.0129,2.5044
-2.1884,3.5659,2.8102
3.786,3.9086,-0.16609
-3.14,1.1142,0.17164
-0.44314,4.972,2.422
-3.1574,0.56376,0.36724
3.3625,-1.935,-0.46525
-0.40365,5.0217,0.40344
-2.1739,-1.1961,3.114
4.743,-0.74714,2.0618
-3.0251,1.5052,2.804
-1.9785,3.0028,-1.0851
4.4607,3.5106,1.0318
-0.80095,4.668,2.8592
0.092234,5.1407,2.3645
-2.7526,0.46932,-0.66005
5.1941,0.56543,1.4003
4.3178,2.2443,-1.0228
-1.5753,3.4568,-1.1392
-2.846,-0.60288,2.2545
-0.70045,-2.1395,-0.89158
-2.9172,0.38456,2.9725
0.23943,-2.8302,-0.17191
2.1347,-2.6563,3.0095
4.4186,1.8052,-1.0508
3.4619,-1.9409,-0.31442
2.7574,4.3653,-0.71801
1.2115,-3.062,0.40341
2.6822,-2.7494,2.0394
-3.0345,0.14009,2.4945
1.0604,5.0444,2.9431
4.4027,1.7897,-1.0782
-2.6758,0.38127,-0.76873
-3.0517,0.49345,0.026926
3.654,4.399,1.4109
-2.8519,1.2083,-0.56441
-0.79345,4.9032,2.1086
4.7518,0.17708,3.0737
4.0234,-1.7472,2.2175
3.1655,-1.6806,-1.0342
4.7967,-0.049933,-0.13399
2.1878,-2.273,-0.97449
-1.8541,-1.2148,-0.88133
0.24456,-2.4518,-0.92102
-3.2733,0.59239,1.4626
1.1656,4.883,-0.59954
-3.0054,2.6476,1.5394
3.9775,3.7675,2.7351
-2.8972,2.2863,-0.027079
-2.3366,-0.089673,-1.0903
5.1547,1.8731,1.3442
0.079344,-2.3791,-0.97467
3.9617,-1.8829,0.75376
-1.9001,-2.0702,1.4565
1.7921,5.2559,1.7449
4.18,3.3652,2.9762
2.277,4.3133,-1.1227
5.1003,0.061895,1.2687
3.4803,4.5335,1.381
4.5636,-0.37358,3.097
3.183,4.5781,0.29418
1.008,-3.1548,0.93815
4.5174,-0.67252,-0.21813
-2.2145,3.6294,0.052578
-1.0731,-1.7852,-1.0611
2.7006,4.5297,3.1734
0.67341,5.3443,1.4976
4.6795,-0.12067,3.0473
-0.5992,-2.8688,1.6233
4.838,0.87405,3.1102
2.1944,4.3401,-1.1303
4.899,-0.43439,1.9463
-2.0327,-1.8588,0.61638
1.6515,5.2996,1.2494
3.6729,-1.6478,-0.48408
-1.9019,4.216,1.8262
3.9177,3.6293,3.0798
4.9594,-0.19587,2.0887
2.9846,4.3722,-0.48316
-1.2326,-2.2917,2.7357
2.3487,-2.3875,-0.69824
5.0526,0.61109,2.4513
-2.3627,-1.1084,2.8628
4.5292,0.21929,-0.82561
-1.9987,-0.79407,-1.0811
1.398,-2.9989,0.21408
5.174,1.0777,2.0139
-3.2514,1.0616,0.67518
-1.6691,3.8983,3.1867
-1.8956,3.6482,-0.52587
-2.531,2.3945,-0.73004
4.5204,2.8522,-0.21452
-3.2388,1.7984,1.1109
4.619,-0.33937,3.0083
-2.9261,2.4728,0.25997
2.1388,5.1456,1.9531
-2.9252,1.3854,3.0767
1.5808,-2.7553,3.0803
3.837,-2.0581,1.2559
1.8021,5.2634,1.0584
3.0069,-1.87,-0.94602
-0.075268,5.1624,0.60413
4.5773,1.3415,-0.90538
4.7336,2.6135,0.059744
4.5996,0.88252,-0.87338
2.1482,5.1131,0.56145
-1.5212,-1.5625,-0.89017
2.6696,4.1291,-1.1159
-1.9749,-1.7941,0.22607
-0.70828,-2.8316,1.4838
4.967,1.7016,2.677
2.4732,-2.5052,-0.38137
4.2003,3.4635,-0.097752
0.15161,-2.3502,-1.0431
4.7701,0.30498,3.0961
4.53,2.6529,3.082
-0.32099,-2.8108,0.19232
-1.1315,4.4259,2.9854
3.8012,-1.458,-0.56211
1.9337,4.6129,-0.85818
-2.9135,0.40884,2.9916
-1.7324,-1.5105,-0.69838
-2.3609,-1.4775,0.5957
-2.6123,0.15189,-0.78759
4.8341,-0.30302,0.22392
1.105,-3.0602,0.37384
-2.0229,3.6562,2.9902
-1.1052,-2.2209,3.0626
1.1125,-2.7931,3.1
1.646,-3.0565,2.0668
2.8331,-2.0968,-0.78444
-1.8588,-1.9706,2.2753
4.7548,0.3549,-0.46281
-2.5616,-0.021021,-0.78879
4.3152,-1.2684,2.5182
-1.3484,-2.2164,2.7293
1.6913,5.2142,0.52874
3.3314,-2.1294,2.829
-1.3859,4.2186,-0.36078
3.7509,3.83,3.0505
3.1255,-2.5684,0.99815
-3.1317,0.66887,0.21953
4.9587,2.3825,2.0851
4.3337,-0.84128,3.101
3.2323,-2.452,0.64775
-2.6734,3.0342,2.4432
2.1108,4.8568,2.9854
-2.5439,1.3002,-1.0781
4.1534,3.2668,3.153
-1.2958,4.253,-0.41819
-0.50947,4.7809,2.8988
-2.7172,-0.42477,2.8816
3.4044,-2.4036,1.2273
-2.9707,-0.27602,0.41371
4.8656,0.76032,3.0298
-0.32037,-2.6778,2.8756
-2.2838,2.4306,-1.0793
4.9057,0.17886,2.6874
-3.2792,1.4238,1.6633
-0.11526,4.9303,2.8597
-1.6876,3.9718,-0.35359
2.4108,5.0728,1.8352
4.9322,0.44949,-0.076257
-0.74062,-2.4416,3.0224
0.29585,-3.0969,1.8042
4.4842,-1.0202,2.4958
4.5535,-0.38223,3.1104
-1.5113,4.463,0.4993
1.0166,4.5568,-1.1428
2.3344,4.8173,2.9015
-3.2596,1.2152,0.74032
-2.6744,1.6122,-0.82549
-2.1138,-0.88512,-0.85477
-1.0721,-2.6351,0.92531
4.9152,1.3795,2.9184
-2.8984,2.125,2.8367
2.4971,-2.6241,2.7697
4.2145,3.0312,-0.61834
-3.1762,0.30018,0.67287
-2.0412,3.028,-0.98632
3.375,-1.4982,-1.0364
4.4148,0.34013,-1.0449
2.5188,-2.1394,-0.96571
-0.98014,-2.7039,1.4967
3.8346,3.0803,-1.1026
-1.9817,-1.5731,-0.21691
-2.4973,-1.33,1.9525
1.5131,5.3179,1.182
-1.8877,4.2651,1.2741
-0.71977,4.1534,-1.1043
1.0324,-2.7964,3.0978
0.2838,-2.5707,-0.73645
-3.2267,0.59244,1.9814
0.90774,-2.7619,-0.4855
-1.8593,4.0947,0.23959
0.59946,-3.051,2.2957
-2.2706,-0.26427,-1.0879
2.3531,4.7035,3.1355
4.5526,3.0164,2.6055
3.3508,-2.4124,1.8032
4.6996,2.423,2.9082
1.6867,5.1318,0.18452
2.3601,4.7302,3.0749
4.2221,3.7889,0.80891
4.2328,-0.46774,-0.90641
3.1737,-1.6768,-1.031
-0.79699,-2.461,2.9201
-2.4743,1.926,-1.0427
-0.37822,-2.7318,0.0073216
1.0708,-3.0182,0.20517
-3.119,0.93728,0.10986
5.1846,1.4754,1.8048
-2.6058,2.8238,-0.22759
4.0368,3.842,2.4257
5.1015,1.9499,1.907
-2.1213,4.0164,0.97493
4.7691,2.1954,2.9177
5.0992,1.326,2.353
-1.3135,4.6996,1.3671
-2.8186,2.026,-0.39801
3.2221,4.7068,1.2305
0.73329,-2.5747,-0.8254
-1.245,4.0257,-0.82809
2.2285,-2.6116,3.0404
0.46771,-2.9135,2.7272
-1.4737,3.7972,-0.8798
4.1684,3.866,1.8032
-2.9627,2.2435,0.1313
-1.8469,4.2878,1.0417
-1.3759,4.2468,3.0096
-1.4773,-1.9392,3.0944
1.338,-3.1558,1.215
-2.8095,2.6643,2.569
-3.1309,2.272,1.1102
-1.4606,4.5342,0.65387
-2.6002,3.3859,1.8392
-1.8432,-1.9114,0.1972
-2.9807,0.79167,2.9456
4.5841,1.3326,-0.8954
1.3292,5.1474,0.075592
2.8284,-2.516,2.6467
-2.8846,1.3874,3.1648
-0.5756,5.0703,1.319
-0.41932,4.27,-1.1432
-0.041845,4.9839,2.7706
4.6015,3.2181,0.69456
5.0061,2.4259,1.5769
3.492,4.1199,-0.27443
0.68827,4.5533,-1.1332
-1.0653,3.9488,-1.09
-0.21643,5.1856,1.1334
-3.2771,1.1564,1.8201
-1.4452,-1.9682,3.0883
5.1003,1.8364,0.62968
-2.8928,1.2471,3.1648
4.0014,3.2385,-0.74042
-0.98105,3.958,-1.1472
2.3569,-2.7473,2.5741
4.7844,-0.76719,1.6988
-2.5596,1.5466,-1.0209
-2.3465,3.7805,1.1968
3.1742,-1.6751,-1.0326
-1.886,3.1338,-1.0886
3.8667,-1.9764,1.9308
4.5826,2.5131,3.0931
5.1635,0.87435,2.0442
2.442,4.7415,2.9803
3.0415,4.812,1.5007
-2.437,-0.75865,3.1394
4.3764,1.9137,-1.0764
1.3725,5.2575,0.52566
-3.0882,0.21759,2.3601
-0.25969,4.3512,-1.1216
0.021309,4.4334,-1.1346
3.9621,-1.7419,0.26443
3.5002,4.4974,1.7288
4.5227,0.99826,-1.0024
-1.4645,4.1344,-0.40274
4.5125,2.0094,-0.83392
4.629,2.7419,2.7648
-2.1112,3.7713,2.5974
4.5617,-1.1447,0.86031
0.080109,-2.3543,-1.0116
0.002671,5.2196,1.8267
-2.963,-0.55024,1.0262
4.6993,1.7809,-0.59229
4.2833,3.7212,1.8375
4.7027,-0.95501,1.2369
4.8982,0.9172,2.9766
0.98435,4.7135,-0.90896
3.8277,-2.0524,1.0317
2.6402,4.8421,2.4875
4.1134,2.6547,-1.068
4.3709,2.4331,-0.84043
4.7357,-0.24697,2.8132
-2.7085,-0.9731,0.6609
-2.689,2.4545,3.0792
-3.1782,0.58267,2.2384
5.0471,2.2946,1.5759
4.312,2.1796,-1.0614
0.61423,5.1422,0.053511
-2.6442,-0.79235,2.6272
-2.782,2.0513,3.1495
3.9268,4.009,2.2864
4.786,2.8538,2.0227
1.1696,-2.7843,-0.42629
4.6327,0.028126,-0.55014
3.7188,4.131,2.5064
3.6561,-2.2148,1.407
-2.4915,-0.32426,-0.72269
-2.2614,3.6654,2.4311
-1.5634,3.6144,-0.99195
-2.6884,-1.1143,1.4461
0.22146,-2.4535,-0.91089
-1.1616,4.608,2.493
-2.6474,2.9341,2.6763
-2.2194,3.8321,2.0961
0.0533,-2.9875,0.48651
-2.1618,3.1011,-0.75427
-2.4046,-1.378,0.46664
3.796,-2.0629,0.88307
3.7857,-1.0499,-1.03
1.7739,5.266,1.0174
4.0385,-0.70523,-1.0014
2.2721,-2.9671,1.2558
4.6034,-1.0654,1.8729
2.9144,4.0344,-1.0478
2.959,-2.6763,1.4472
4.8073,-0.50329,2.2723
3.1737,-2.5157,1.8832
3.7991,-1.9203,2.3798
3.2071,-1.9196,-0.67802
0.11345,-3.0889,1.4003
4.6955,2.1061,3.1387
4.9405,1.0397,2.8797
-2.9406,1.1107,3.0671
5.2241,1.2325,1.2725
3.8668,3.0829,-1.062
-3.2845,1.1421,1.751
4.5199,0.49257,-0.93096
3.895,3.6175,3.1347
2.1263,5.1786,1.7074
5.1815,1.1123,1.9649
3.027,4.3723,3.1222
-1.6592,4.456,1.2605
-0.32546,4.7775,-0.37421
0.53196,-2.4832,-0.94426
5.0909,0.022373,1.3268
0.15882,-2.9953,2.2667
3.612,-1.8693,2.8946
2.4907,5.0626,1.0515
-2.9255,0.88188,-0.40098
-1.2995,-2.4846,0.79826
1.5003,4.6358,-0.96748
0.12928,4.5587,-0.99722
4.8927,0.45996,-0.18668
5.036,-0.15896,1.1708
-2.9273,1.2497,3.0896
1.6549,-3.0212,0.44762
4.256,3.272,2.9515
0.91893,-2.8812,-0.21
-2.048,3.7328,-0.1265
-3.2038,1.8422,0.81182
-1.0246,4.3843,3.1896
1.0673,-2.528,-0.91151
3.2156,-2.2558,-0.039019
-0.87155,4.2696,-0.83209
4.484,0.39396,-0.95858
5.0381,0.29247,0.37531
-2.2534,-1.7115,1.4203
1.0852,5.0891,2.826
0.99562,-2.8894,-0.18907
-2.8544,0.48851,3.1526
5.0303,1.1109,2.6239
-0.030298,-2.9092,0.2442
4.8239,2.25,-0.046911
-2.0826,3.8434,2.5079
3.2962,4.4578,2.5312
-2.3551,-1.3168,2.526
1.2973,5.2602,2.1819
1.8022,5.2093,0.61526
-2.0301,-1.1317,-0.73121
-2.3137,-1.3509,2.5705
-3.1934,1.4365,2.2463
-2.866,2.9077,0.84631
4.4939,-0.70798,2.9184
0.53374,-2.4802,-0.94929
4.8949,1.1932,-0.30331
4.626,0.52038,-0.76346
2.2695,-2.281,-0.91738
4.9574,1.0016,-0.14611
-2.7415,2.2222,3.1341
3.3443,4.1967,-0.35151
0.29247,5.2976,1.1101
-1.3084,4.311,-0.29253
5.1965,1.2912,1.8122
3.4892,-2.0428,-0.064804
4.7499,2.8694,0.51872
